
Test Phase Duration: 0:05:47 (HH:MM:SS)

Class report: 
              precision    recall  f1-score   support

     alureon     0.2591    0.5463    0.3515       950
     banjori     1.0000    1.0000    1.0000       950
       bedep     0.5674    0.5274    0.5466       950
    ccleaner     0.9793    0.9979    0.9885       950
      chinad     0.8727    0.9305    0.9007       950
     corebot     0.9801    0.9842    0.9821       950
cryptolocker     0.3438    0.2884    0.3137       950
    dircrypt     0.2138    0.2737    0.2401       950
        dyre     0.9875    1.0000    0.9937       950
   fobber_v1     0.7148    0.9895    0.8300       950
   fobber_v2     0.3168    0.3021    0.3093       950
    gozi_gpl     0.9696    0.6389    0.7703       950
 gozi_luther     0.9333    0.1768    0.2973       950
   gozi_nasa     0.3129    0.6558    0.4237       950
gozi_rfc4343     0.4963    0.5642    0.5281       950
   kraken_v1     0.9979    0.4926    0.6596       950
   kraken_v2     0.3228    0.3347    0.3287       950
       locky     0.2224    0.1295    0.1637       950
      matsnu     0.9516    0.6832    0.7953       950
  murofet_v1     0.9909    0.9158    0.9519       950
  murofet_v2     0.8212    0.6284    0.7120       950
  murofet_v3     1.0000    0.9947    0.9974       950
      necurs     0.1328    0.1389    0.1358       950
      nymaim     0.9350    0.5758    0.7127       950
    padcrypt     0.9767    0.9726    0.9747       950
        pizd     0.4457    0.9884    0.6143       950
 proslikefan     0.2474    0.5968    0.3498       950
      pushdo     0.9903    0.3221    0.4861       950
      pykspa     0.2019    0.0905    0.1250       950
pykspa_noise     0.3607    0.0232    0.0435       950
      qadars     0.7869    0.7811    0.7839       950
      qakbot     0.2099    0.4568    0.2876       950
       ramdo     0.9820    0.9779    0.9800       950
      ramnit     0.1705    0.3147    0.2212       950
  ranbyus_v1     0.5479    0.1684    0.2576       950
  ranbyus_v2     0.7338    0.4758    0.5773       950
      rovnix     0.6070    0.8779    0.7177       950
     shiotob     0.7202    0.4958    0.5873       950
       simda     0.9091    0.0105    0.0208       950
      sisron     1.0000    0.3000    0.4615       950
  suppobox_1     0.9500    0.0400    0.0768       950
  suppobox_2     0.8966    0.7484    0.8158       950
  suppobox_3     0.9943    0.9126    0.9517       950
       symmi     0.9896    0.9968    0.9932       950
  tempedreve     0.3867    0.3737    0.3801       950
       tinba     0.1939    0.5053    0.2803       950
  vawtrak_v1     1.0000    0.8137    0.8973       950
  vawtrak_v2     0.6660    0.3421    0.4520       950
  vawtrak_v3     0.5386    0.7347    0.6215       950
 zeus-newgoz     1.0000    0.9558    0.9774       950
       legit     0.5177    0.6453    0.5745       950

    accuracy                         0.5822     48450
   macro avg     0.6734    0.5822    0.5773     48450
weighted avg     0.6734    0.5822    0.5773     48450

F1 Score, Precision and Recall: 
              Macro     Micro
F1 Score   0.577287  0.582167
Precision  0.673437  0.582167
Recall     0.582167  0.582167

Overall accuracy = 0.5821671826625388

Confusion matrix:
              alureon  banjori  bedep  ccleaner  chinad  corebot  \
necurs                  28         7     0         12          2         0   
nymaim                   5         0     0          1          0         7   
padcrypt                 3         3     0          1          0         0   
pizd                     0         0     0          1          0         0   
proslikefan              0         0     0          0         13         0   
pushdo                   2       153     0          0          7         0   
pykspa                  25        10     0          0         17         0   
pykspa_noise            23         8     0          0         14         0   
qadars                  11         0     0          0          0         0   
qakbot                  67        47     0         67         10         0   
ramdo                   19         0     0          0          0         0   
ramnit                   0       242     0          0         57         0   
ranbyus_v1             102        21     0         58          0         0   
ranbyus_v2              22        74     0        119          0         0   
rovnix                   0         0     0          0          0        11   
shiotob                 10         4     0         18          3         0   
simda                    0         0     0          0         17         0   
sisron                   0         2     0          0          0         0   
suppobox_1               0         0     0          7          0         0   
suppobox_2               0         0     0          0          0         0   
suppobox_3               0         0     0         18          0         0   
symmi                    0         0     0          1          0         0   
tempedreve               1         4     0          0         77         0   
tinba                   39        73     0          0          0         0   
vawtrak_v1               0         0     0          0          0         0   
vawtrak_v2               0        12     0          0          1         0   
vawtrak_v3               0        10     0          0          1         0   
zeus-newgoz              0         0    11          0          0         0   
legit                    1         0     0          0          2         0   

              gozi_luther  gozi_nasa  gozi_rfc4343  kraken_v1  kraken_v2  \
alureon                 0          0             0          0          8   
banjori                 0          0             0          0          0   
bedep                   0          3             2          0          0   
ccleaner                0          0             0          0          0   
chinad                  0          0             0          0          0   
corebot                 0          0             0          0          0   
cryptolocker            0          0             1          0          0   
dircrypt                0          4             1          0          4   
dyre                    0          0             0          0          0   
fobber_v1               0          0             0          0          0   
fobber_v2               0          0             0          0          6   
gozi_gpl                0          0             0          0          0   
gozi_luther           168        643           114          0          0   
gozi_nasa               1        623           283          0          0   
gozi_rfc4343            4        369           536          0          0   
kraken_v1               0          1             1        468        319   
kraken_v2               0          0             1          0        318   
locky                   0          0             0          0         28   
matsnu                  0        233            42          0          0   
murofet_v1              0          0             0          0          0   
murofet_v2              0          0             0          0          0   
murofet_v3              0          0             0          0          0   
necurs                  0          0             1          0         14   
nymaim                  0         17            14          0          1   
padcrypt                0          4             6          0          0   
pizd                    0          0             0          0          0   
proslikefan             0          0             0          0         46   
pushdo                  3         20             0          0          1   
pykspa                  0          1             0          0         49   
pykspa_noise            0          0             0          0         55   
qadars                  0          0             0          0          0   
qakbot                  0          0             0          0         29   
ramdo                   0          0             0          0          0   
ramnit                  2          3             3          0          3   
ranbyus_v1              0          1             0          0          0   
ranbyus_v2              0          0             2          0          0   
rovnix                  0         40            62          0          0   
shiotob                 0          0             0          0          0   
simda                   0          0             0          0          1   
sisron                  0          0             0          0          0   
suppobox_1              0          0             0          0          0   
suppobox_2              0          0             0          0          0   
suppobox_3              0          0             0          0          0   
symmi                   0          0             0          0          0   
tempedreve              0          0             0          0         84   
tinba                   0          2             0          0          3   
vawtrak_v1              0          0             0          0         10   
vawtrak_v2              0          0             0          0          1   
vawtrak_v3              0          0             0          0          0   
zeus-newgoz             0          0             0          0          0   
legit                   2         27            11          1          5   

              locky  matsnu  murofet_v1  murofet_v2  murofet_v3  necurs  \
alureon           0       0           0           0           0       0   
banjori           0       0           0           0           0       0   
bedep             0       0           0           0           0       0   
ccleaner          0       0           0           0           0       0   
chinad            0       0           0           2           0       6   
corebot           0       0           0           0           0       0   
cryptolocker     15       0           0          55           0      91   
dircrypt          0       0           0           0           0       0   
dyre              0       0           0           0           0       0   
fobber_v1         0       0           0           0           0       0   
fobber_v2         0       0           0           0           0       0   
gozi_gpl          6       0           1           0           0       6   
gozi_luther       0       0           0           0           0       0   
gozi_nasa         0      11           0           0           0       0   
gozi_rfc4343      0       6           0           0           0       0   
kraken_v1         0       0           0           0           0      14   
kraken_v2        31       0           0           0           0      32   
locky           123       0           0          21           0     131   
matsnu            0     649           0           0           0       0   
murofet_v1        0       0         870           0           0       2   
murofet_v2        3       0           0         597           0       0   
murofet_v3        0       0           4           0         945       0   
necurs           74       0           3           3           0     132   
nymaim            4       6           0           0           0      24   
padcrypt          0       0           0           0           0       2   
pizd              0       0           0           0           0       0   
proslikefan      40       0           0           5           0      14   
pushdo           95       0           0           0           0      16   
pykspa            0       0           0           0           0       5   
pykspa_noise      0       0           0           0           0      11   
qadars            0       0           0           0           0       5   
qakbot            6       0           0          29           0      20   
ramdo             0       0           0           0           0       0   
ramnit            0       0           0           0           0       0   
ranbyus_v1        7       0           0           0           0     243   
ranbyus_v2        4       0           0           0           0      68   
rovnix            0       1           0           0           0       0   
shiotob           0       0           0           0           0       1   
simda            21       0           0           0           0      88   
sisron            0       0           0           0           0      21   
suppobox_1        0       0           0           0           0       0   
suppobox_2        0       0           0           0           0       0   
suppobox_3        0       0           0           0           0       0   
symmi             0       0           0           0           0       0   
tempedreve        9       0           0           0           0      19   
tinba            47       0           0          15           0      36   
vawtrak_v1       67       0           0           0           0       6   
vawtrak_v2        0       0           0           0           0       0   
vawtrak_v3        0       0           0           0           0       0   
zeus-newgoz       0       0           0           0           0       0   
legit             1       9           0           0           0       1   

              nymaim  padcrypt  pizd  proslikefan  pushdo  pykspa  \
alureon            0         0     0            0       0       0   
banjori            0         0     0            0       0       0   
bedep              0         2     0            0       0       0   
ccleaner           0         2     0            0       0       0   
chinad             0         0     0            0       0       0   
corebot            0         0     0            0       0       0   
cryptolocker       0         2     2            0       0       1   
dircrypt           0         2     0            0       0       0   
dyre               0         0     0            0       0       0   
fobber_v1          0         0     0            0       0       0   
fobber_v2          0         0     0            0       0       0   
gozi_gpl          14         0     0            0       0       0   
gozi_luther        0         2     0            0       0       0   
gozi_nasa          0         0     0            0       0       0   
gozi_rfc4343       0         1     0            0       0       0   
kraken_v1          0         0     0            0       0       0   
kraken_v2          0         0     0           85       1       0   
locky              1         1     0           98       1      18   
matsnu             0         0     0            0       0       0   
murofet_v1         0         0     0            0       0       0   
murofet_v2         0         0     0            0       0       0   
murofet_v3         0         0     0            0       0       0   
necurs             0         0     1          156       0       0   
nymaim           547         0    48           17       1       0   
padcrypt           0       924     0            0       0       0   
pizd               0         0   939            0       0       0   
proslikefan        0         0     0          567       0      46   
pushdo             6         0     0            0     306       0   
pykspa             0         0     2          273       0      86   
pykspa_noise       0         0     7          261       0      75   
qadars             0         0     2            0       0       0   
qakbot             1         1     0           23       0      24   
ramdo              0         0     0            0       0       0   
ramnit             0         2     0            0       0       0   
ranbyus_v1         2         1     2            0       0       0   
ranbyus_v2         0         2     0            0       0       0   
rovnix             0         0     0            0       0       0   
shiotob            0         0     0            0       0       0   
simda              1         0     0          623       0       6   
sisron             0         0     0            0       0      69   
suppobox_1         0         0   896            0       0       0   
suppobox_2         0         0   191           20       0       0   
suppobox_3         0         0     3            0       0       0   
symmi              0         0     0            0       0       0   
tempedreve         0         0     0           24       0      98   
tinba              0         4     2            1       0       1   
vawtrak_v1         0         0     0           14       0       0   
vawtrak_v2         0         0     0            0       0       0   
vawtrak_v3         0         0     0            0       0       0   
zeus-newgoz        0         0     0            0       0       0   
legit             13         0    12          130       0       2   

              pykspa_noise  qadars  qakbot  ramdo  ramnit  ranbyus_v1  \
alureon                  0       0       0      0      75           0   
banjori                  0       0       0      0       0           0   
bedep                    0       0      16      0     216           0   
ccleaner                 0       0       0      0       0           0   
chinad                   0       2      17      0       0           0   
corebot                  0       0       3      0       0           0   
cryptolocker             0       0      94      0      74          21   
dircrypt                 0       0      77      0     262           0   
dyre                     0       0       0      0       0           0   
fobber_v1                0       0       8      0       0           0   
fobber_v2                0       0       0      0      59           0   
gozi_gpl                 0       0      15      0       0           0   
gozi_luther              0       0       0      0       7           0   
gozi_nasa                0       0       1      0       5           0   
gozi_rfc4343             0       0       2      0       4           0   
kraken_v1                0       0       2      0      64           0   
kraken_v2                0       0       7      2     140           0   
locky                    0       0     141      1       0           6   
matsnu                   0       0       0      0       0           0   
murofet_v1               0       0      77      0       0           0   
murofet_v2               0       0     313      0       0           0   
murofet_v3               0       0       0      0       0           0   
necurs                   0       0     242      0       6          13   
nymaim                   1       0       1      0       0           0   
padcrypt                 0       0       2      0       0           0   
pizd                     0       0       0      0       0           0   
proslikefan             11       0       6      0       2           0   
pushdo                   0       0       2      0      96           0   
pykspa                  13       0      43      5      19          18   
pykspa_noise            22       0      37      5      38          14   
qadars                   0     742       6      0       4           1   
qakbot                   0       0     434      2      31           9   
ramdo                    0       0       0    929       0           0   
ramnit                   0       0      26      0     299           0   
ranbyus_v1               0       0       9      1      60         160   
ranbyus_v2               0       0     160      1      36           0   
rovnix                   0       0       0      0       0           0   
shiotob                  1     164       9      0      19           8   
simda                    0       0       0      0       0           0   
sisron                   0      34     274      0       5           0   
suppobox_1               0       0       0      0       0           0   
suppobox_2               4       0       0      0       0           0   
suppobox_3               0       0       0      0       0           0   
symmi                    0       0       0      0       0           0   
tempedreve               5       0      14      0      14           0   
tinba                    0       0      14      0     180          42   
vawtrak_v1               0       0       2      0       0           0   
vawtrak_v2               0       0       0      0      31           0   
vawtrak_v3               0       0       0      0       6           0   
zeus-newgoz              0       0      14      0       0           0   
legit                    4       1       0      0       2           0   

              ranbyus_v2  rovnix  shiotob  simda  sisron  suppobox_1  \
alureon                0       0        0      0       0           0   
banjori                0       0        0      0       0           0   
bedep                  0       0        4      0       0           0   
ccleaner               0       0        0      0       0           0   
chinad                 0       0       18      0       0           0   
corebot                0       0        0      0       0           0   
cryptolocker          28       0        0      0       0           0   
dircrypt               0       0        0      0       0           0   
dyre                   0       0        0      0       0           0   
fobber_v1              0       0        0      0       0           0   
fobber_v2              0       0        0      0       0           0   
gozi_gpl               1     277        0      0       0           0   
gozi_luther            0       1        0      0       0           0   
gozi_nasa              0      10        0      0       0           0   
gozi_rfc4343           0      11        0      0       0           0   
kraken_v1              0       0        0      0       0           0   
kraken_v2              0       0        0      0       0           0   
locky                 56       1        0      0       0           0   
matsnu                 0       0        0      0       0           0   
murofet_v1             0       1        0      0       0           0   
murofet_v2             0       0        0      0       0           0   
murofet_v3             0       0        0      0       0           0   
necurs                73       1        0      0       0           0   
nymaim                 1     163        0      0       0           0   
padcrypt               1       2        0      0       0           0   
pizd                   0       0        0      0       0           1   
proslikefan            0       0        0      0       0           0   
pushdo                 0       0        0      0       0           0   
pykspa                 0       0        0      0       0           0   
pykspa_noise           0       0        0      0       0           0   
qadars                 0       0      120      0       0           0   
qakbot                 2       1        0      0       0           0   
ramdo                  0       2        0      0       0           0   
ramnit                 0       0        0      0       0           0   
ranbyus_v1             2       1        0      0       0           0   
ranbyus_v2           452       3        0      0       0           0   
rovnix                 0     834        0      0       0           0   
shiotob                0       0      471      0       0           0   
simda                  0       0        0     10       0           0   
sisron                 0       0       31      0     285           0   
suppobox_1             0       0        0      0       0          38   
suppobox_2             0       0        0      0       0           1   
suppobox_3             0      62        0      0       0           0   
symmi                  0       0        0      0       0           0   
tempedreve             0       0        0      1       0           0   
tinba                  0       0        0      0       0           0   
vawtrak_v1             0       0        0      0       0           0   
vawtrak_v2             0       0        0      0       0           0   
vawtrak_v3             0       0        0      0       0           0   
zeus-newgoz            0       0        1      0       0           0   
legit                  0       4        9      0       0           0   

              suppobox_2  suppobox_3  symmi  tempedreve  tinba  vawtrak_v1  \
alureon                0           0      0           0      2           0   
banjori                0           0      0           0      0           0   
bedep                  0           0      0           0     21           0   
ccleaner               0           0      0           0      0           0   
chinad                 0           0      0           0      0           0   
corebot                0           0      9           0      0           0   
cryptolocker           0           0      0           1    185           0   
dircrypt               0           0      0           0     43           0   
dyre                   0           0      0           0      0           0   
fobber_v1              0           1      0           0      0           0   
fobber_v2              0           0      0           0      3           0   
gozi_gpl               0           0      0           0      9           0   
gozi_luther            0           0      0           0      2           0   
gozi_nasa              0           0      0           0      2           0   
gozi_rfc4343           0           0      0           0      2           0   
kraken_v1              0           0      0           0     27           0   
kraken_v2              0           0      0           1     77           0   
locky                  0           0      0           9    256           0   
matsnu                 0           0      0           0      0           0   
murofet_v1             0           0      0           0      0           0   
murofet_v2             0           0      0           0      8           0   
murofet_v3             0           0      0           0      0           0   
necurs                 0           0      0          10    167           0   
nymaim                 2           0      0           0     27           0   
padcrypt               0           1      0           0      1           0   
pizd                   8           1      0           0      0           0   
proslikefan            6           0      0          49     61           0   
pushdo                 0           0      0           0    139           0   
pykspa                13           0      0         160    139           0   
pykspa_noise           8           1      0         183    115           0   
qadars                 0           0      0           0     27           0   
qakbot                 0           0      0          46     81           0   
ramdo                  0           0      0           0      0           0   
ramnit                 0           0      0           0     51           0   
ranbyus_v1             0           0      0           0    270           0   
ranbyus_v2             0           0      0           0      0           0   
rovnix                 0           0      0           0      0           0   
shiotob                1           0      0          24      8           0   
simda                  0           0      0           0     24           0   
sisron                 0           0      0          65     63           0   
suppobox_1             9           0      0           0      0           0   
suppobox_2           711           1      0          11      0           0   
suppobox_3             0         867      0           0      0           0   
symmi                  0           0    947           0      0           0   
tempedreve             2           0      0         355     97           0   
tinba                  0           0      1           3    480           0   
vawtrak_v1             0           0      0           0     78         773   
vawtrak_v2             0           0      0           0      4           0   
vawtrak_v3             0           0      0           0      2           0   
zeus-newgoz            0           0      0           0      0           0   
legit                 33           0      0           1      4           0   

              vawtrak_v2  vawtrak_v3  zeus-newgoz  legit  
alureon               11          16            0     13  
banjori                0           0            0      0  
bedep                  0           0            0      0  
ccleaner               0           0            0      0  
chinad                 0           0            0      0  
corebot                0           0            0      0  
cryptolocker           0           0            0      1  
dircrypt               4           6            0      8  
dyre                   0           0            0      0  
fobber_v1              0           0            0      0  
fobber_v2              7          19            0     17  
gozi_gpl               0           0            0      2  
gozi_luther            0           3            0      6  
gozi_nasa              0           0            0     14  
gozi_rfc4343           0           0            0     11  
kraken_v1              4           5            0      0  
kraken_v2              6           7            0      8  
locky                  0           0            0      0  
matsnu                 0           0            0     26  
murofet_v1             0           0            0      0  
murofet_v2             0           0            0      0  
murofet_v3             0           0            0      0  
necurs                 0           0            0      1  
nymaim                 0           1            0     62  
padcrypt               0           0            0      0  
pizd                   0           0            0      0  
proslikefan            4           2            0     13  
pushdo                 6          28            0     60  
pykspa                 1          12            0     10  
pykspa_noise           4          11            0     14  
qadars                 0           0            0      1  
qakbot                 0           0            0      2  
ramdo                  0           0            0      0  
ramnit                 7           5            0     18  
ranbyus_v1             0           0            0      0  
ranbyus_v2             0           0            0      0  
rovnix                 0           0            0      1  
shiotob                0           1            0      2  
simda                  4           0            0     38  
sisron                 0           0            0      0  
suppobox_1             0           0            0      0  
suppobox_2             0           0            0     11  
suppobox_3             0           0            0      0  
symmi                  0           0            0      0  
tempedreve             1           2            0      2  
tinba                  0           0            0      2  
vawtrak_v1             0           0            0      0  
vawtrak_v2           325         440            0    103  
vawtrak_v3            97         698            0    125  
zeus-newgoz            0           0          908      0  
legit                  7          40            0    613  
True positive: 28206


