
Test Phase Duration: 0:58:14 (HH:MM:SS)

Class report: 
              precision    recall  f1-score   support

     alureon     0.2897    0.2978    0.2937       900
     banjori     0.9989    1.0000    0.9994       900
       bedep     0.5224    0.5433    0.5327       900
    ccleaner     0.9922    0.9933    0.9928       900
      chinad     0.8709    0.8022    0.8352       900
     corebot     0.9877    0.9844    0.9861       900
cryptolocker     0.3753    0.3044    0.3362       900
    dircrypt     0.2883    0.4311    0.3455       900
        dyre     0.9966    0.9911    0.9939       900
   fobber_v1     0.7103    0.9400    0.8092       900
   fobber_v2     0.2949    0.1933    0.2336       900
    gozi_gpl     0.8859    0.9744    0.9280       900
 gozi_luther     0.7613    0.8789    0.8159       900
   gozi_nasa     0.6654    0.7511    0.7056       900
gozi_rfc4343     0.7164    0.6033    0.6550       900
   kraken_v1     0.7860    0.6611    0.7182       900
   kraken_v2     0.4737    0.4311    0.4514       900
       locky     0.4143    0.4644    0.4379       900
      matsnu     0.9337    0.9233    0.9285       900
  murofet_v1     0.9472    0.9967    0.9713       900
  murofet_v2     0.7038    0.9956    0.8247       900
  murofet_v3     0.9978    0.9956    0.9967       900
      necurs     0.5892    0.3044    0.4015       900
      nymaim     0.8317    0.8567    0.8440       900
    padcrypt     0.9338    0.9556    0.9445       900
        pizd     0.7344    0.8789    0.8002       900
 proslikefan     0.5712    0.4100    0.4774       900
      pushdo     0.9154    0.9133    0.9143       900
      pykspa     0.3077    0.1378    0.1903       900
pykspa_noise     0.3359    0.2378    0.2785       900
      qadars     0.7805    0.8811    0.8278       900
      qakbot     0.6631    0.3456    0.4543       900
       ramdo     0.9201    0.9856    0.9517       900
      ramnit     0.1975    0.2478    0.2198       900
  ranbyus_v1     0.6192    0.5744    0.5960       900
  ranbyus_v2     0.5834    0.7111    0.6410       900
      rovnix     0.8926    0.8311    0.8608       900
     shiotob     0.7526    0.5578    0.6407       900
       simda     0.8542    0.9111    0.8817       900
      sisron     0.9804    1.0000    0.9901       900
  suppobox_1     0.8890    0.7656    0.8227       900
  suppobox_2     0.8715    0.9644    0.9156       900
  suppobox_3     0.9570    0.9633    0.9601       900
       symmi     0.9868    0.9944    0.9906       900
  tempedreve     0.4007    0.5244    0.4543       900
       tinba     0.3246    0.4267    0.3687       900
  vawtrak_v1     0.9544    0.9989    0.9761       900
  vawtrak_v2     0.8423    0.9378    0.8875       900
  vawtrak_v3     0.8655    0.8078    0.8356       900
 zeus-newgoz     0.9767    0.9778    0.9772       900
       legit     0.6455    0.6211    0.6331       900

    accuracy                         0.7231     45900
   macro avg     0.7214    0.7231    0.7162     45900
weighted avg     0.7214    0.7231    0.7162     45900

F1 Score, Precision and Recall: 
              Macro     Micro
F1 Score   0.716225  0.723115
Precision  0.721368  0.723115
Recall     0.723115  0.723115

Overall accuracy = 0.7231154684095861

Confusion matrix:
              alureon  banjori  bedep  ccleaner  chinad  corebot  \
ccleaner          0       0           0           0           0       0   
chinad            3       0           2           8           0       1   
corebot           0       0           0           0           0       0   
cryptolocker    138       0           1         118           0      15   
dircrypt          0       0           0           0           0       0   
dyre              0       0           0           0           1       0   
fobber_v1         0       0           0           0           0       0   
fobber_v2         0       0           0           0           0       0   
gozi_gpl          0       0           1           0           0       0   
gozi_luther       0       0           0           0           0       0   
gozi_nasa         0       8           0           0           0       0   
gozi_rfc4343      0       8           0           0           0       0   
kraken_v1         1       0           0           0           0       0   
kraken_v2         2       0           0           0           0      61   
locky           418       0           9          67           0      17   
matsnu            0     831           0           0           0       0   
murofet_v1        1       0         897           0           0       0   
murofet_v2        0       0           0         896           0       0   
murofet_v3        0       0           4           0         896       0   
necurs           92       0          14          13           0     274   
nymaim            2      15           0           1           0       1   
padcrypt          3       0           0           0           0       0   
pizd              0       0           0           0           0       0   
proslikefan      47       0           0          28           0      59   
pushdo            0       0           0           0           0       0   
pykspa           50       0           0           0           0       0   
pykspa_noise     42       0           0           0           0       0   
qadars            0       0           0           0           0       0   
qakbot           34       0          16          97           0       0   
ramdo             1       0           0           0           0       0   
ramnit            0       0           0           0           0       0   
ranbyus_v1       39       0           0           1           0      11   
ranbyus_v2       14       0           2           2           0       9   
rovnix            0       1           0           0           0       0   
shiotob           0       0           0           0           0       0   
simda             2       0           0           0           0       3   
sisron            0       0           0           0           0       0   
suppobox_1        0       0           0           0           0       0   
suppobox_2        0       0           0           0           0       0   
suppobox_3        0       0           0           0           0       0   
symmi             0       0           0           0           0       0   
tempedreve       39       0           0           0           0       0   
tinba            79       0           0          42           0      13   
vawtrak_v1        0       0           0           0           0       0   
vawtrak_v2        0       0           0           0           0       0   
vawtrak_v3        0       0           0           0           0       0   
zeus-newgoz       0       0           0           0           1       0   
legit             2      27           1           0           0       1   

              nymaim  padcrypt  pizd  proslikefan  pushdo  pykspa  \
alureon            0         1     0            0       7       2   
banjori            0         0     0            0       0       0   
bedep              1         5     0            0       1       0   
ccleaner           0         4     0            0       0       0   
chinad             0         1     0            0       0       0   
corebot            0         0     0            0       0       0   
cryptolocker       1         3     5            0       2       3   
dircrypt           0         5     0            3       5       0   
dyre               0         0     0            0       0       0   
fobber_v1          0         1     3            0       0       0   
fobber_v2          0         3     0            0       4       1   
gozi_gpl          12         0     0            0       0       0   
gozi_luther        1         0     0            0       4       0   
gozi_nasa          3         0     0            0       0       0   
gozi_rfc4343       3         3     0            0       0       0   
kraken_v1          1         0     0            0       0       0   
kraken_v2          1         0     0           15       1       3   
locky              7         2     0           53       2      14   
matsnu             5         0     0            0       0       0   
murofet_v1         0         0     0            0       0       0   
murofet_v2         0         0     0            0       0       0   
murofet_v3         0         0     0            0       0       0   
necurs             4         2     2           64       2       3   
nymaim           771         0    15            1       0       0   
padcrypt           1       860     1            0       0       0   
pizd               1         1   791            0       0       0   
proslikefan        6         1     1          369       0      42   
pushdo             1         2     0            0     822       0   
pykspa             2         0     3           46       3     124   
pykspa_noise       3         0     5           44       1     117   
qadars             0         0     0            0       0       2   
qakbot             1         0     4           22       2      18   
ramdo              1         1     0            0       0       0   
ramnit             0         2     0            0       5       2   
ranbyus_v1         4         7     3            0       0       0   
ranbyus_v2         4         4     0            0       0       0   
rovnix             9         0     2            0       0       0   
shiotob            0         2     2            0       0      14   
simda             14         0     0            0       0      11   
sisron             0         0     0            0       0       0   
suppobox_1         3         0   193            0       0       0   
suppobox_2         0         1    21            0       0       0   
suppobox_3        10         0     2            0       0       0   
symmi              0         0     0            0       0       0   
tempedreve         4         0     9            2       4      46   
tinba              3        10     7            4       1       0   
vawtrak_v1         0         0     0            1       0       0   
vawtrak_v2         0         0     0            0       1       0   
vawtrak_v3         4         0     0            0      27       0   
zeus-newgoz        0         0     0            0       0       0   
legit             46         0     8           22       4       1   

              pykspa_noise  qadars  qakbot  ramdo  ramnit  ranbyus_v1  \
alureon                  0       0       0      0     161           0   
banjori                  0       0       0      0       0           0   
bedep                    0       0       1      0      79           9   
ccleaner                 0       2       0      0       0           0   
chinad                   0      59       6      2       1           0   
corebot                  0       2       0      0       0           0   
cryptolocker             3       3      28      8      32          36   
dircrypt                 0       0       8      0     120           3   
dyre                     0       0       0      0       0           0   
fobber_v1                0       0       4      2       0           0   
fobber_v2                0       0       0      0     160           0   
gozi_gpl                 0       0       0      0       0           0   
gozi_luther              0       0       0      0       3           0   
gozi_nasa                0       0       0      0       1           0   
gozi_rfc4343             0       0       1      0       7           0   
kraken_v1                0       0       2      0       0           3   
kraken_v2                1       0       6      3      49           9   
locky                    4       3      14      2       0          49   
matsnu                   0       0       0      0       0           0   
murofet_v1               0       0       0      0       0           0   
murofet_v2               0       0       0      0       0           0   
murofet_v3               0       0       0      0       0           0   
necurs                   3       0      14      0       6          72   
nymaim                   0       2       0      0       0           3   
padcrypt                 0       0       2      1       4           0   
pizd                     0       0       0      0       0           0   
proslikefan             76       0       3      0       6          18   
pushdo                   0       0       0      0       6           3   
pykspa                 197       2      22     18      25          10   
pykspa_noise           214       3       9     16      44           8   
qadars                   2     793       1      4       1           1   
qakbot                  28       1     311      7      18          13   
ramdo                    0       1       4    887       0           0   
ramnit                   0       1       3      0     223           7   
ranbyus_v1               0       1      13     11      22         517   
ranbyus_v2               0       1       0      3      31          11   
rovnix                   0       0       0      0       0           0   
shiotob                 11     128       3      0      10           7   
simda                    0       0       0      0       1           0   
sisron                   0       0       0      0       0           0   
suppobox_1               1       0       0      0       0           1   
suppobox_2               2       0       0      0       0           0   
suppobox_3               0       0       0      0       0           0   
symmi                    0       0       0      0       0           0   
tempedreve              76       3      10      0      25           0   
tinba                    7       1       2      0      80          55   
vawtrak_v1               0       0       0      0       0           0   
vawtrak_v2               0       0       0      0       2           0   
vawtrak_v3               0       0       0      0       1           0   
zeus-newgoz              0       0       2      0       0           0   
legit                   12      10       0      0      11           0   

              ranbyus_v2  rovnix  shiotob  simda  sisron  suppobox_1  \
alureon                0       0        8      0       1           0   
banjori                0       0        0      0       0           0   
bedep                 12       0       12      0       0           0   
ccleaner               0       0        0      0       0           0   
chinad                 8       0       48      0       1           0   
corebot                0       0        1      0       0           0   
cryptolocker          30       0        1      1       2           0   
dircrypt              10       0        4      3       0           0   
dyre                   0       0        0      0       0           0   
fobber_v1             28       1        3      0       1           0   
fobber_v2              0       0        6      0       1           0   
gozi_gpl               0       8        0      0       0           0   
gozi_luther            0       1        0      0       0           0   
gozi_nasa              0      13        0      0       0           0   
gozi_rfc4343           0      14        0      0       0           0   
kraken_v1              0       0        0      0       0           0   
kraken_v2              0       1        5      3       0           0   
locky                 76       1        0      4       0           0   
matsnu                 0       1        0      0       0           0   
murofet_v1             0       1        0      0       0           0   
murofet_v2             0       0        0      0       0           0   
murofet_v3             0       0        0      0       0           0   
necurs               165       1        0      5       1           0   
nymaim                 0      22        0      4       0           4   
padcrypt               6       1        0      0       1           0   
pizd                   0       0        0      0       0          75   
proslikefan            0       0        1     32       1           0   
pushdo                 0       0        0      0       3           0   
pykspa                 0       0        8     35       1           0   
pykspa_noise           0       0        2     24       1           1   
qadars                 0       0       49      0       0           0   
qakbot                10       3        1      2       1           0   
ramdo                  2       0        0      0       0           0   
ramnit                15       0        1      1       0           0   
ranbyus_v1            90       0        0      0       1           1   
ranbyus_v2           640       2        1      0       0           0   
rovnix                 0     748        0      0       0           0   
shiotob                1       0      502      0       0           0   
simda                  0       0        0    820       0           0   
sisron                 0       0        0      0     900           0   
suppobox_1             0       0        0      0       0         689   
suppobox_2             0       0        0      0       0           2   
suppobox_3             0      20        0      0       0           1   
symmi                  0       0        0      0       0           0   
tempedreve             0       0        6     12       1           0   
tinba                  4       0        4      0       0           1   
vawtrak_v1             0       0        0      0       0           0   
vawtrak_v2             0       0        0      0       1           0   
vawtrak_v3             0       0        0      2       0           0   
zeus-newgoz            0       0        0      0       0           0   
legit                  0       0        4     12       0           1   

              suppobox_2  suppobox_3  symmi  tempedreve  tinba  vawtrak_v1  \
alureon                0           0      0          32     92           0   
banjori                0           0      0           0      0           0   
bedep                  0           0      0           0     27           0   
ccleaner               0           0      0           0      0           0   
chinad                 0           1      0           0      0           0   
corebot                0           0      6           0      0           0   
cryptolocker           0           0      0          16     50           0   
dircrypt               0           0      0          16     62           0   
dyre                   0           0      0           0      0           0   
fobber_v1              0           6      0           0      1           0   
fobber_v2              0           0      0          42     75           0   
gozi_gpl               0           0      0           0      0           0   
gozi_luther            0           0      0           0      0           0   
gozi_nasa              0           0      0           0      0           2   
gozi_rfc4343           0           0      1           0      0           0   
kraken_v1              0           0      0           1      0           0   
kraken_v2              0           0      0          10     49           0   
locky                  0           0      0          38     56           0   
matsnu                 0           0      0           0      0           0   
murofet_v1             0           0      0           0      0           0   
murofet_v2             0           0      0           0      0           2   
murofet_v3             0           0      0           0      0           0   
necurs                 0           0      0          20     85           4   
nymaim                 5           3      0           0      0          13   
padcrypt               0           3      0           0      0           0   
pizd                  25           7      0           0      0           0   
proslikefan           10           0      0          95     18           0   
pushdo                 0           0      0           0     10           0   
pykspa                15           1      0         151     50           0   
pykspa_noise          24           1      0         169     38           0   
qadars                 0           1      0           3      6          19   
qakbot                 1           0      0          72     24           0   
ramdo                  0           0      0           0      0           0   
ramnit                 0           0      0           9     80           0   
ranbyus_v1             0           0      0           0     14           0   
ranbyus_v2             0           2      0           0      0           0   
rovnix                 0           1      0           0      0           0   
shiotob                0           1      0          11     15           0   
simda                  0           0      0           1      0           1   
sisron                 0           0      0           0      0           0   
suppobox_1             6           5      1           0      0           0   
suppobox_2           868           2      1           0      0           0   
suppobox_3             0         867      0           0      0           0   
symmi                  0           0    895           0      0           0   
tempedreve             3           2      0         472     46           0   
tinba                  0           0      2          19    384           0   
vawtrak_v1             0           0      0           0      0         899   
vawtrak_v2             0           0      0           0      1           0   
vawtrak_v3             0           1      0           0      0           0   
zeus-newgoz            0           0      0           0      0           0   
legit                 39           2      1           1      0           2   

              vawtrak_v2  vawtrak_v3  zeus-newgoz  legit  
alureon               10           8            0     12  
banjori                0           0            0      0  
bedep                  0           0            0      0  
ccleaner               0           0            0      0  
chinad                 0           0            9      0  
corebot                0           0            5      0  
cryptolocker           1           0            0      0  
dircrypt               7           3            0      8  
dyre                   0           0            6      0  
fobber_v1              0           0            0      0  
fobber_v2             12           6            0      7  
gozi_gpl               0           0            0      0  
gozi_luther            0           1            0      1  
gozi_nasa              1           0            0      9  
gozi_rfc4343           1           0            0     14  
kraken_v1              0           0            0      0  
kraken_v2              2           2            0      8  
locky                  0           0            0      1  
matsnu                 0           0            0     19  
murofet_v1             0           0            0      0  
murofet_v2             0           0            0      0  
murofet_v3             0           0            0      0  
necurs                 0           0            1      4  
nymaim                 2           1            0     11  
padcrypt               0           0            0      0  
pizd                   0           0            0      0  
proslikefan            1           0            0     29  
pushdo                 2          18            0      8  
pykspa                 3           2            0     16  
pykspa_noise           7           4            0     19  
qadars                 0           0            0      0  
qakbot                 0           1            0      1  
ramdo                  0           0            0      0  
ramnit                 9           2            0      8  
ranbyus_v1             0           0            0      0  
ranbyus_v2             0           0            0      0  
rovnix                 0           0            0      0  
shiotob                2           0            0      1  
simda                  3           0            0     42  
sisron                 0           0            0      0  
suppobox_1             0           0            0      0  
suppobox_2             0           0            0      3  
suppobox_3             0           0            0      0  
symmi                  0           0            0      0  
tempedreve             1           3            0      5  
tinba                  0           0            0      1  
vawtrak_v1             0           0            0      0  
vawtrak_v2           844          24            0     24  
vawtrak_v3            70         727            0     56  
zeus-newgoz            0           0          880      0  
legit                 24          38            0    559  
True positive: 33191


