
Test Phase Duration: 0:57:15 (HH:MM:SS)

Class report: 
              precision    recall  f1-score   support

     alureon     0.2902    0.3067    0.2982       900
     banjori     0.9989    1.0000    0.9994       900
       bedep     0.5212    0.5189    0.5200       900
    ccleaner     0.9901    0.9978    0.9939       900
      chinad     0.8718    0.8611    0.8664       900
     corebot     0.9989    0.9889    0.9939       900
cryptolocker     0.3922    0.3700    0.3808       900
    dircrypt     0.2664    0.3744    0.3113       900
        dyre     0.9956    0.9978    0.9967       900
   fobber_v1     0.7418    0.9511    0.8335       900
   fobber_v2     0.3040    0.4067    0.3479       900
    gozi_gpl     0.8713    0.9856    0.9249       900
 gozi_luther     0.7536    0.8700    0.8076       900
   gozi_nasa     0.6096    0.7878    0.6873       900
gozi_rfc4343     0.8022    0.4956    0.6126       900
   kraken_v1     0.8362    0.5956    0.6957       900
   kraken_v2     0.4648    0.5800    0.5161       900
       locky     0.4858    0.3600    0.4135       900
      matsnu     0.9036    0.9478    0.9252       900
  murofet_v1     0.9559    0.9867    0.9710       900
  murofet_v2     0.7786    0.9689    0.8634       900
  murofet_v3     0.9978    0.9933    0.9955       900
      necurs     0.6041    0.2644    0.3679       900
      nymaim     0.8919    0.8522    0.8716       900
    padcrypt     0.9521    0.9711    0.9615       900
        pizd     0.7584    0.7289    0.7433       900
 proslikefan     0.5903    0.4211    0.4916       900
      pushdo     0.8451    0.9333    0.8870       900
      pykspa     0.2670    0.3233    0.2925       900
pykspa_noise     0.2281    0.1678    0.1933       900
      qadars     0.8524    0.8022    0.8266       900
      qakbot     0.5509    0.3667    0.4403       900
       ramdo     0.8106    0.9889    0.8909       900
      ramnit     0.2385    0.2300    0.2342       900
  ranbyus_v1     0.6084    0.6144    0.6114       900
  ranbyus_v2     0.6719    0.6189    0.6443       900
      rovnix     0.9607    0.8144    0.8815       900
     shiotob     0.7514    0.6044    0.6700       900
       simda     0.7635    0.9400    0.8426       900
      sisron     0.9825    1.0000    0.9912       900
  suppobox_1     0.7497    0.8222    0.7843       900
  suppobox_2     0.8292    0.9222    0.8732       900
  suppobox_3     0.9478    0.9889    0.9679       900
       symmi     0.9847    1.0000    0.9923       900
  tempedreve     0.4909    0.3578    0.4139       900
       tinba     0.4589    0.4278    0.4428       900
  vawtrak_v1     0.9574    1.0000    0.9783       900
  vawtrak_v2     0.9379    0.8900    0.9133       900
  vawtrak_v3     0.8250    0.9322    0.8753       900
 zeus-newgoz     0.9899    0.9767    0.9832       900
       legit     0.6465    0.6278    0.6370       900

    accuracy                         0.7242     45900
   macro avg     0.7250    0.7242    0.7188     45900
weighted avg     0.7250    0.7242    0.7188     45900

F1 Score, Precision and Recall: 
              Macro     Micro
F1 Score   0.718785  0.724161
Precision  0.725015  0.724161
Recall     0.724161  0.724161

Overall accuracy = 0.724161220043573

Confusion matrix:
              alureon  banjori  bedep  ccleaner  chinad  corebot  \
necurs                  28         7     0         13          4         2   
nymaim                   0         0     0          0          0        13   
padcrypt                 0         0     0          0          0         0   
pizd                     0         0     0          0          0         0   
proslikefan              8         8     0          0         29         0   
pushdo                   0         1     0          0          0         0   
pykspa                  52         8     0          2         16         0   
pykspa_noise            43         3     0          1         20         0   
qadars                   4         1     0          0          0         0   
qakbot                  65        56     0         70          7         0   
ramdo                    0         0     0          0          0         2   
ramnit                   8       229     0          0        139         0   
ranbyus_v1              87        24     0         33          0         1   
ranbyus_v2               2        43     0        106          0         1   
rovnix                   0         0     0          0          0        74   
shiotob                 10        12     0         14         19         0   
simda                    0         0     0          0          1         0   
sisron                   0         0     0          0          0         0   
suppobox_1               0         0     0          0          0         0   
suppobox_2               0         0     0          0          0         0   
suppobox_3               0         0     0          0          0         0   
symmi                    0         0     0          0          0         0   
tempedreve               3         9     0          0         71         0   
tinba                   91        50     0          1         19         1   
vawtrak_v1               0         0     0          0          0         0   
vawtrak_v2               0         0     0          0          0         0   
vawtrak_v3               0         0     0          0          0         0   
zeus-newgoz              0         0     2          2          0         0   
legit                    0         2     0          2          3        17   

              gozi_luther  gozi_nasa  gozi_rfc4343  kraken_v1  kraken_v2  \
alureon                 1          0             2          0         69   
banjori                 0          0             0          0          0   
bedep                   1          1             3          0          6   
ccleaner                0          0             0          0          0   
chinad                  1          0             0          0          0   
corebot                 0          0             0          0          0   
cryptolocker            1          0             0          1          4   
dircrypt                2          3             4          0         18   
dyre                    0          0             0          0          0   
fobber_v1               0          0             0          1          0   
fobber_v2               0          0             1          1         47   
gozi_gpl                0          0             0          0          0   
gozi_luther           783         86            12          0          0   
gozi_nasa              96        709            54          0          0   
gozi_rfc4343          111        272           446          0          0   
kraken_v1               0          0             1        536        334   
kraken_v2               0          0             0         91        522   
locky                   0          0             0          2          1   
matsnu                  4         20             5          0          0   
murofet_v1              0          0             0          0          0   
murofet_v2              0          0             0          0          0   
murofet_v3              0          0             0          0          0   
necurs                  1          0             0          0         14   
nymaim                  3          6             4          0          0   
padcrypt                0          0             3          0          0   
pizd                    1          0             0          0          0   
proslikefan             0          0             1          1         16   
pushdo                  4          6             0          0          7   
pykspa                  1          0             0          3         12   
pykspa_noise            0          0             0          0         13   
qadars                  0          0             1          0          0   
qakbot                  1          0             0          0          3   
ramdo                   0          0             0          0          0   
ramnit                  0          1             2          0         24   
ranbyus_v1              0          0             0          0          3   
ranbyus_v2              1          0             1          1          1   
rovnix                 16         46             9          0          0   
shiotob                 0          0             0          1          3   
simda                   0          0             0          0          2   
sisron                  0          0             0          0          0   
suppobox_1              0          0             0          0          0   
suppobox_2              0          0             0          0          0   
suppobox_3              0          0             0          0          0   
symmi                   0          0             0          0          0   
tempedreve              0          0             0          0          9   
tinba                   3          1             1          1          6   
vawtrak_v1              0          0             0          0          0   
vawtrak_v2              0          0             1          0          0   
vawtrak_v3              2          0             0          0          0   
zeus-newgoz             0          0             0          0          0   
legit                   6         12             5          2          9   

              locky  matsnu  murofet_v1  murofet_v2  murofet_v3  necurs  \
alureon           0       0           0           0           0       0   
banjori           0       0           0           0           0       0   
bedep             0       0           0           0           0       0   
ccleaner          0       0           0           0           0       0   
chinad            2       0           3           5           0       0   
corebot           0       0           0           0           0       0   
cryptolocker     54       1           1          85           0       4   
dircrypt          0       1           0           0           0       1   
dyre              0       0           0           0           0       0   
fobber_v1         0       0           0           0           0       0   
fobber_v2         0       0           0           0           0       0   
gozi_gpl          0       0           1           0           0       0   
gozi_luther       0       3           0           0           0       0   
gozi_nasa         0       8           0           0           0       0   
gozi_rfc4343      0      23           0           0           0       0   
kraken_v1         0       0           0           0           0       0   
kraken_v2         3       0           0           0           0       4   
locky           324       0           7          40           0      43   
matsnu            0     853           0           0           0       0   
murofet_v1        1       0         888           0           0       4   
murofet_v2        5       0           0         872           0       0   
murofet_v3        0       0           6           0         894       0   
necurs           73       0          11          12           0     238   
nymaim            1      19           0           0           0       0   
padcrypt          0       1           0           0           0       0   
pizd              0       0           0           0           0       0   
proslikefan      39       0           3          15           0      45   
pushdo            0       0           0           0           0       0   
pykspa            9       0           0           0           0       0   
pykspa_noise     10       0           0           0           0       0   
qadars            0       0           0           0           0       0   
qakbot           14       0           8          71           0       0   
ramdo             0       0           0           0           0       0   
ramnit            0       3           0           0           0       0   
ranbyus_v1       27       0           0           0           0       3   
ranbyus_v2       18       0           0           0           0      46   
rovnix            0       2           0           0           0       0   
shiotob           0       0           0           0           0       0   
simda             2       0           0           0           0       2   
sisron            0       0           0           0           0       0   
suppobox_1        0       0           0           0           0       0   
suppobox_2        0       0           0           0           0       0   
suppobox_3        0       0           0           0           0       0   
symmi             0       0           0           0           0       0   
tempedreve        7       0           0           0           0       0   
tinba            77       0           0          20           0       4   
vawtrak_v1        0       0           0           0           0       0   
vawtrak_v2        0       0           0           0           0       0   
vawtrak_v3        0       0           0           0           0       0   
zeus-newgoz       0       0           0           0           2       0   
legit             1      30           1           0           0       0   

              nymaim  padcrypt  pizd  proslikefan  pushdo  pykspa  \
alureon            0         0     0            0       9      14   
banjori            0         0     0            0       0       0   
bedep              0         3     0            0       6       0   
ccleaner           0         1     0            0       0       0   
chinad             0         1     0            0       0       0   
corebot            0         0     0            0       0       0   
cryptolocker       2         3     3            1       4       9   
dircrypt           0         1     0            1      10       7   
dyre               0         0     0            0       0       0   
fobber_v1          0         1     1            0       4       1   
fobber_v2          0         0     0            0      14      13   
gozi_gpl           8         0     0            0       0       0   
gozi_luther        0         0     0            0       2       0   
gozi_nasa          1         0     0            0       1       0   
gozi_rfc4343       2         1     0            0       1       0   
kraken_v1          0         1     0            0       0       0   
kraken_v2          0         2     0            2       2       8   
locky              8         2     1           70       7      21   
matsnu             0         0     0            0       2       0   
murofet_v1         0         0     0            0       0       0   
murofet_v2         0         0     0            0       1       0   
murofet_v3         0         0     0            0       0       0   
necurs             9         2     1           69       5      10   
nymaim           767         0    13            2       2       0   
padcrypt           2       874     0            0       2       0   
pizd               1         0   656            0       1       0   
proslikefan        3         0     0          379       2     122   
pushdo             0         0     0            0     840       0   
pykspa             1         0     4           43       8     291   
pykspa_noise       0         0     1           26       3     332   
qadars             0         1     1            0       0       3   
qakbot             1         3     0           27       5      52   
ramdo              0         0     0            0       7       0   
ramnit             0         1     0            0       5       7   
ranbyus_v1         7         5     0            0       4       0   
ranbyus_v2         5         8     0            0       0       0   
rovnix             4         0     0            0       0       0   
shiotob            0         1     3            0       1      23   
simda              0         0     0            0      14      17   
sisron             0         0     0            0       0       0   
suppobox_1         0         0   127            0       0       0   
suppobox_2         0         0    32            0       0       8   
suppobox_3         1         0     1            0       0       0   
symmi              0         0     0            0       0       0   
tempedreve         0         0     6            2       6     141   
tinba              2         7     5            0       5       4   
vawtrak_v1         0         0     0            0       0       0   
vawtrak_v2         0         0     0            0       3       0   
vawtrak_v3         0         0     0            0       8       0   
zeus-newgoz        0         0     0            0       0       0   
legit             36         0    10           20      10       7   

              pykspa_noise  qadars  qakbot  ramdo  ramnit  ranbyus_v1  \
alureon                  2       0       4      0      36           0   
banjori                  0       0       0      0       0           0   
bedep                    0       0       7      0     124           0   
ccleaner                 0       0       0      0       0           0   
chinad                   0      36       6      6       1           3   
corebot                  0       0       0      0       0           0   
cryptolocker            11       0      60     41      54          42   
dircrypt                 0       0       4      1     147           1   
dyre                     0       0       0      0       0           0   
fobber_v1                1       0       6      4       0           1   
fobber_v2                2       0       4      0      39           0   
gozi_gpl                 0       0       0      0       0           0   
gozi_luther              0       0       0      0       3           0   
gozi_nasa                0       0       0      0       3           0   
gozi_rfc4343             0       0       0      0       8           0   
kraken_v1                0       0       2      6       4           0   
kraken_v2                0       0       9     12      17           3   
locky                   17       2      42     12       0          73   
matsnu                   0       0       0      0       0           0   
murofet_v1               0       0       0      2       0           0   
murofet_v2               0       0       0      1       0           0   
murofet_v3               0       0       0      0       0           0   
necurs                   5       0      17      9       5         110   
nymaim                   0       0       0      0       1           2   
padcrypt                 0       0       0      8       3           0   
pizd                     0       0       0      0       0           0   
proslikefan             52       0      10      1       0          13   
pushdo                   0       0       0      0       3           0   
pykspa                 180       1      31     16       9           2   
pykspa_noise           151       0      28     15      13           1   
qadars                   6     722       2      7       1           0   
qakbot                  27       3     330     34      20           6   
ramdo                    0       0       1    890       0           0   
ramnit                   2       0       3      1     207           0   
ranbyus_v1               0       2      14     21      33         553   
ranbyus_v2               0       1       2      8      43          26   
rovnix                   0       0       0      0       0           0   
shiotob                  9      74       1      0      11           4   
simda                    0       0       0      0       1           0   
sisron                   0       0       0      0       0           0   
suppobox_1               0       0       0      0       0           0   
suppobox_2              16       0       0      0       0           0   
suppobox_3               0       0       0      0       0           0   
symmi                    0       0       0      0       0           0   
tempedreve             162       1      10      0       5           0   
tinba                   17       0       2      1      72          69   
vawtrak_v1               0       0       0      0       0           0   
vawtrak_v2               0       0       0      0       0           0   
vawtrak_v3               0       0       0      0       0           0   
zeus-newgoz              0       0       4      0       0           0   
legit                    2       5       0      2       5           0   

              ranbyus_v2  rovnix  shiotob  simda  sisron  suppobox_1  \
alureon                0       0        4      8       0           0   
banjori                0       0        0      0       0           0   
bedep                  2       0        3      0       1           0   
ccleaner               0       0        0      0       0           0   
chinad                 1       0       33      0       0           0   
corebot                0       0        0      0       0           0   
cryptolocker          11       1        2      2       1           1   
dircrypt               0       0        0      7       0           0   
dyre                   0       0        0      0       0           0   
fobber_v1             11       1        0      0       0           1   
fobber_v2              0       0        1      3       2           0   
gozi_gpl               0       4        0      0       0           0   
gozi_luther            0       0        0      0       0           0   
gozi_nasa              0       3        0      0       0           0   
gozi_rfc4343           0       3        0      0       0           0   
kraken_v1              0       0        0      0       0           0   
kraken_v2              0       0        0      4       1           0   
locky                 73       2        1      5       0           0   
matsnu                 0       0        0      0       0           0   
murofet_v1             1       0        0      0       0           0   
murofet_v2             0       0        0      0       0           0   
murofet_v3             0       0        0      0       0           0   
necurs               132       0        2      9       0           0   
nymaim                 0       7        0      4       0          11   
padcrypt               3       0        1      1       1           0   
pizd                   0       0        0      0       0         208   
proslikefan            0       0        0     48       0           0   
pushdo                 0       0        0      1       3           0   
pykspa                 0       0        9     55       0           1   
pykspa_noise           0       0        8     45       1           1   
qadars                 0       0       94      0       0           0   
qakbot                 3       1        1      5       0           2   
ramdo                  0       0        0      0       0           0   
ramnit                 2       0        0      4       1           0   
ranbyus_v1            33       0        0      0       1           1   
ranbyus_v2           557       2        0      0       2           0   
rovnix                 0     733        0      0       0           3   
shiotob                0       0      544      0       0           0   
simda                  0       0        0    846       0           0   
sisron                 0       0        0      0     900           0   
suppobox_1             0       0        0      0       0         740   
suppobox_2             0       0        0      0       0          13   
suppobox_3             0       6        0      0       0           1   
symmi                  0       0        0      0       0           0   
tempedreve             0       0        6     18       1           0   
tinba                  0       0        8      0       0           2   
vawtrak_v1             0       0        0      0       0           0   
vawtrak_v2             0       0        0      2       1           0   
vawtrak_v3             0       0        0      6       0           0   
zeus-newgoz            0       0        0      0       0           0   
legit                  0       0        7     35       0           2   

              suppobox_2  suppobox_3  symmi  tempedreve  tinba  vawtrak_v1  \
alureon                0           0      0          17     11           0   
banjori                0           0      0           0      0           0   
bedep                  0           0      0           0     22           0   
ccleaner               0           0      0           0      0           0   
chinad                 0           0      0           0      0           0   
corebot                0           0      6           0      0           0   
cryptolocker           0           0      0           9     36           0   
dircrypt               0           0      0           2     31           0   
dyre                   0           0      0           0      0           0   
fobber_v1              0           4      3           0      1           1   
fobber_v2              0           0      0          19     14           0   
gozi_gpl               0           0      0           0      0           0   
gozi_luther            0           1      0           0      0           0   
gozi_nasa              0           0      0           0      0           2   
gozi_rfc4343           0           1      2           0      0           0   
kraken_v1              0           0      0           0      1           0   
kraken_v2              0           0      0           3     25           0   
locky                  0           0      0          17     51           0   
matsnu                 0           0      0           0      0           0   
murofet_v1             0           0      0           0      0           0   
murofet_v2             0           0      0           0      0           0   
murofet_v3             0           0      0           0      0           0   
necurs                 1           0      0          16     80           3   
nymaim                 6           8      0           2      0           8   
padcrypt               0           1      0           0      0           0   
pizd                  23          10      0           0      0           0   
proslikefan           12           1      0          34     18           0   
pushdo                 0           0      0           0      0           0   
pykspa                17           0      0          64     29           0   
pykspa_noise          31           1      0          83     24           0   
qadars                 0           0      0           1      7          22   
qakbot                 2           0      0          38     18           0   
ramdo                  0           0      0           0      0           0   
ramnit                 0           0      0           4     39           0   
ranbyus_v1             0           1      1           0     18           0   
ranbyus_v2             0           2      1           0      0           0   
rovnix                 0          11      0           0      0           0   
shiotob                0           0      0           6      8           0   
simda                  0           0      0           1      1           2   
sisron                 0           0      0           0      0           0   
suppobox_1            28           5      0           0      0           0   
suppobox_2           830           0      0           1      0           0   
suppobox_3             1         890      0           0      0           0   
symmi                  0           0    900           0      0           0   
tempedreve             6           1      0         322     19           0   
tinba                  0           0      1          17    385           0   
vawtrak_v1             0           0      0           0      0         900   
vawtrak_v2             0           0      0           0      0           0   
vawtrak_v3             0           0      0           0      0           0   
zeus-newgoz            0           0      0           0      0           0   
legit                 44           2      0           0      1           2   

              vawtrak_v2  vawtrak_v3  zeus-newgoz  legit  
alureon                5           5            0     14  
banjori                0           0            0      0  
bedep                  0           1            0      0  
ccleaner               0           0            0      0  
chinad                 0           0            4      0  
corebot                0           0            3      0  
cryptolocker           0           1            0      0  
dircrypt               3           3            0     12  
dyre                   0           0            2      0  
fobber_v1              1           0            0      0  
fobber_v2              3           8            0     19  
gozi_gpl               0           0            0      0  
gozi_luther            0           4            0      4  
gozi_nasa              1           4            0     16  
gozi_rfc4343           1           0            0     22  
kraken_v1              0           1            0      3  
kraken_v2              2           4            0     17  
locky                  0           0            0      0  
matsnu                 0           0            0     16  
murofet_v1             0           0            0      0  
murofet_v2             0           0            0      0  
murofet_v3             0           0            0      0  
necurs                 0           0            0      3  
nymaim                 1           4            0     16  
padcrypt               0           0            0      0  
pizd                   0           0            0      0  
proslikefan            0           2            0     16  
pushdo                 1          26            0      5  
pykspa                 3           2            0     18  
pykspa_noise           2           4            0     22  
qadars                 0           0            0      1  
qakbot                 0           2            0      0  
ramdo                  0           0            0      0  
ramnit                 6           6            0     16  
ranbyus_v1             0           0            0      0  
ranbyus_v2             0           0            0      0  
rovnix                 0           0            0      1  
shiotob                1           0            0      1  
simda                  0           2            0      9  
sisron                 0           0            0      0  
suppobox_1             0           0            0      0  
suppobox_2             0           0            0      0  
suppobox_3             0           0            0      0  
symmi                  0           0            0      0  
tempedreve             0           5            0      9  
tinba                  1           0            0      3  
vawtrak_v1             0           0            0      0  
vawtrak_v2           801          56            0     35  
vawtrak_v3            14         839            0     31  
zeus-newgoz            0           0          879      0  
legit                  8          38            0    565  
True positive: 33239


